Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,5,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,1,2,0,33.33333333,66.66666667,0,0,0.337919396,0.407745588,76.03186404,79.20058705,5.526068812,3.426138578,2.099930234,1.842022937,1.142046193,0.699976745,2.099930234,0.699976745,158.3553268,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.333333333,0.333333333,0.666666667,0.666666667,NaN,0.333333333,NaN,NaN,1,1,NaN,0.333333333,0,0,6.40E-05,2.30E-05,0.064,0.023,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,5,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.091329413,0.107863341,31.13502709,34.6209364,1.673002535,0.429273203,1.243729332,0.836501268,0.214636602,0.621864666,1.243729332,0.621864666,87.15931929,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,6.10E-05,1.60E-05,0.061,0.016,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,5,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.104010333,0.123906608,35.45806817,39.77034966,1.673002535,0.497768021,1.175234514,0.836501268,0.248884011,0.587617257,1.175234514,0.587617257,82.35927031,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.30E-05,1.40E-05,0.053,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,5,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.098875128,0.112011145,33.70742987,35.95225856,1.673002535,0.46321075,1.209791786,0.836501268,0.231605375,0.604895893,1.209791786,0.604895893,84.78100966,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.00E-05,1.40E-05,0.05,0.014,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,5,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.149660909,0.170828191,51.02076428,54.83078759,1.673002535,0.733696988,0.939305548,0.836501268,0.366848494,0.469652774,0.939305548,0.469652774,65.82560211,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.50E-05,1.60E-05,0.055,0.016,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,5,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.296161735,0.357276241,100.9642279,114.6750871,1.673002535,1.856341065,-0.183338529,0.836501268,0.928170532,-0.091669265,-0.111081637,-0.055540818,-7.784491035,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,5.30E-05,1.60E-05,0.053,0.016,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,5,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.343378811,0.399088435,85.84470285,86.40518079,3.058893689,2.254853791,0.804039898,1.529446845,1.127426896,0.402019949,0.934126002,0.467063001,68.13710182,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0,0,5.50E-05,1.60E-05,0.055,0.016,3193,3245,1865,100,100,?,?,?,?
contact-lenses,6,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.278145778,0.340848251,62.58279998,66.20643459,5.526068812,2.649577542,2.87649127,1.842022937,0.883192514,0.958830423,2.87649127,0.958830423,216.915642,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0,0,5.60E-05,1.80E-05,0.056,0.018,3193,3176,1934,100,100,?,?,?,?
contact-lenses,6,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.232371944,0.271542585,52.28368742,52.74448774,5.526068812,1.931161106,3.594907706,1.842022937,0.643720369,1.198302569,3.594907706,1.198302569,271.0912845,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.40E-05,1.80E-05,0.054,0.018,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,6,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.375458003,0.42230658,84.47805072,82.0289172,5.526068812,3.739457888,1.786610923,1.842022937,1.246485963,0.595536974,1.96504183,0.655013943,148.1834187,1,1,0.5,1,0.5,1,0,0,0.5,1,0.666666667,0.5,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.666666667,0.777777778,NaN,0.666666667,0.001,0,5.40E-05,1.80E-05,0.054,0.018,3193,3176,1934,100,100,?,?,?,?
contact-lenses,6,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.34392548,0.390544544,77.38323304,75.85945268,5.526068812,3.149123494,2.376945318,1.842022937,1.049707831,0.792315106,2.288959925,0.762986642,172.6100186,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0,0,6.10E-05,2.00E-05,0.061,0.02,3193,3176,1934,100,100,?,?,?,?
contact-lenses,6,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.29661584,0.377955993,101.1190363,121.3126747,1.673002535,2.102413833,-0.429411298,0.836501268,1.051206917,-0.214705649,-0.142337676,-0.071168838,-9.974883268,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0.001,1.37E-04,3.10E-05,0.137,0.031,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,6,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.108195887,0.124218958,36.88496133,39.87060479,1.673002535,0.511310511,1.161692025,0.836501268,0.255655255,0.580846012,1.161692025,0.580846012,81.41022607,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,5.70E-05,1.50E-05,0.057,0.015,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,6,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.137100853,0.166986955,46.73892718,53.59786474,1.673002535,0.673832971,0.999169565,0.836501268,0.336916485,0.499584782,0.999169565,0.499584782,70.02081311,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.00E-05,1.50E-05,0.05,0.015,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,6,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.0807831,0.098634159,27.53969332,31.65864243,1.673002535,0.377423138,1.295579398,0.836501268,0.188711569,0.647789699,1.295579398,0.647789699,90.79292049,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.60E-05,1.60E-05,0.056,0.016,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,6,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.143533217,0.171511375,48.93177868,55.05006933,1.673002535,0.703179967,0.969822569,0.836501268,0.351589983,0.484911284,0.969822569,0.484911284,67.9642047,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.80E-05,1.70E-05,0.058,0.017,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,6,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.234179967,0.301361391,58.54499163,65.24665515,3.058893689,1.456895387,1.601998302,1.529446845,0.728447693,0.800999151,1.601998302,0.800999151,116.8531024,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.60E-05,2.60E-05,0.056,0.026,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,7,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.300043226,0.378547339,83.08889322,91.77373381,3.818249563,3.116039253,0.702210311,1.272749854,1.038679751,0.234070104,1.125608364,0.375202788,80.60005823,1,1,0.5,1,0.5,1,0,0,0.5,1,0.666666667,0.5,0.5,0.5,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.5,0.722222222,0.666666667,0.666666667,0,0,5.80E-05,1.90E-05,0.058,0.019,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,7,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.257034225,0.329471558,71.17870847,79.87596781,3.818249563,2.379723625,1.438525938,1.272749854,0.793241208,0.479508646,1.438525938,0.479508646,103.0067633,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0,0,5.30E-05,1.80E-05,0.053,0.018,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,7,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.162306544,0.230737445,44.94642763,55.93920404,3.818249563,1.407119516,2.411130047,1.272749854,0.469039839,0.803710016,2.411130047,0.803710016,172.6508334,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,1.32E-04,5.10E-05,0.132,0.051,3193,3176,1934,100,77.77777778,?,?,?,?
contact-lenses,7,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.206477022,0.258139589,57.17825227,62.58248701,3.818249563,1.76386821,2.054381353,1.272749854,0.58795607,0.684793784,2.054381353,0.684793784,147.105567,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,6.80E-05,1.90E-05,0.068,0.019,3193,3176,1934,100,77.77777778,?,?,?,?
contact-lenses,7,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.146329534,0.169328094,49.88506837,54.34930088,1.673002535,0.716528348,0.956474187,0.836501268,0.358264174,0.478237094,0.956474187,0.478237094,67.02876335,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.80E-05,1.50E-05,0.058,0.015,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,7,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.390890683,0.417439834,94.57032665,87.47432243,3.380821784,2.553119182,0.827702602,1.690410892,1.276559591,0.413851301,0.844974281,0.42248714,62.16104723,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.70E-05,1.40E-05,0.057,0.014,3193,3245,1865,100,100,?,?,?,?
contact-lenses,7,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.176208414,0.228694119,42.63106787,47.92274598,3.380821784,0.965267709,2.415554075,1.690410892,0.482633855,1.207777037,2.415554075,1.207777037,177.7017057,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,6.50E-05,1.30E-05,0.065,0.013,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,7,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.307032805,0.38742122,74.2821302,81.183936,3.380821784,2.204351392,1.176470392,1.690410892,1.102175696,0.588235196,1.176470392,0.588235196,86.54776041,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0.001,0,5.10E-05,1.30E-05,0.051,0.013,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,7,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.223816544,0.313692368,54.14916391,65.73408946,3.380821784,1.408680309,1.972141475,1.690410892,0.704340154,0.986070738,1.972141475,0.986070738,145.0817879,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0,0,5.20E-05,1.40E-05,0.052,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,7,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.340625076,0.389896318,85.15626898,84.41502902,3.058893689,2.158202475,0.900691214,1.529446845,1.079101237,0.450345607,0.949343718,0.474671859,69.24711382,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0,0,5.20E-05,1.30E-05,0.052,0.013,3193,3245,1865,100,100,?,?,?,?
contact-lenses,8,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.203218432,0.27802484,56.27587338,67.40339988,3.818249563,1.852145016,1.966104547,1.272749854,0.617381672,0.655368182,1.966104547,0.655368182,140.784438,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0.001,0,5.50E-05,1.90E-05,0.055,0.019,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,8,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.167250513,0.204268051,46.31552664,49.52205403,3.818249563,1.306053508,2.512196055,1.272749854,0.435351169,0.837398685,2.512196055,0.837398685,179.8877431,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,7.60E-05,3.00E-05,0.076,0.03,3193,3176,1934,100,77.77777778,?,?,?,?
contact-lenses,8,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.191383248,0.238822368,52.99843783,57.89928538,3.818249563,1.611926957,2.206322607,1.272749854,0.537308986,0.735440869,2.206322607,0.735440869,157.9854381,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.06E-04,2.70E-05,0.306,0.027,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,8,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,1,2,0,33.33333333,66.66666667,0,-0.2,0.290062879,0.373329346,80.32510492,90.50870132,3.818249563,2.798416774,1.019832789,1.272749854,0.932805591,0.339944263,1.071524815,0.357174938,76.72736382,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.333333333,0.666666667,0.333333333,0.666666667,NaN,0.333333333,NaN,NaN,0.666666667,0.888888889,NaN,0.333333333,0,0,5.30E-05,1.80E-05,0.053,0.018,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,8,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.116323098,0.139556817,39.65560167,44.79360301,1.673002535,0.557138616,1.115863919,0.836501268,0.278569308,0.55793196,1.115863919,0.55793196,78.19863783,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.40E-05,2.80E-05,0.054,0.028,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,8,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.193722239,0.220405005,46.86828357,46.18576594,3.380821784,1.012640393,2.368181391,1.690410892,0.506320197,1.184090695,2.368181391,1.184090695,174.2167053,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.00E-05,1.50E-05,0.05,0.015,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,8,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.448529585,0.499380357,108.5152222,104.6449209,3.380821784,3.328716749,0.052105035,1.690410892,1.664358375,0.026052517,0.446337606,0.223168803,32.83509764,NaN,0,0.5,1,0.5,1,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.5,0.75,NaN,0.5,0,0,5.60E-05,2.40E-05,0.056,0.024,3193,3245,1865,100,100,?,?,?,?
contact-lenses,8,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.277794583,0.357729366,67.20836688,74.96202171,3.380821784,1.788026671,1.592795113,1.690410892,0.894013336,0.796397556,1.592795113,0.796397556,117.1749419,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0,0,7.80E-05,1.50E-05,0.078,0.015,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,8,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.313615347,0.389962121,75.87468071,81.71638061,3.380821784,2.239892043,1.140929741,1.690410892,1.119946022,0.57046487,1.140929741,0.57046487,83.93319076,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0.001,0,4.90E-05,1.30E-05,0.049,0.013,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,8,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.343378811,0.399088435,85.84470285,86.40518079,3.058893689,2.254853791,0.804039898,1.529446845,1.127426896,0.402019949,0.934126002,0.467063001,68.13710182,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,1,1,NaN,0.5,0,0,4.50E-05,1.30E-05,0.045,0.013,3193,3245,1865,100,100,?,?,?,?
contact-lenses,9,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.261098787,0.347795651,70.49667236,81.85000678,4.140177658,2.784552277,1.355625381,1.380059219,0.928184092,0.451875127,1.355625381,0.451875127,97.91928146,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0,0,4.90E-05,1.60E-05,0.049,0.016,3193,3176,1934,100,100,?,?,?,?
contact-lenses,9,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.15279357,0.194434217,41.25426393,45.7580247,4.140177658,1.201256479,2.938921179,1.380059219,0.400418826,0.979640393,2.938921179,0.979640393,212.2836103,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,4.80E-05,1.60E-05,0.048,0.016,3193,3176,1934,100,77.77777778,?,?,?,?
contact-lenses,9,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.278150895,0.337296456,75.10074157,79.3791328,4.140177658,2.572508995,1.567668663,1.380059219,0.857502998,0.522556221,1.546993588,0.515664529,111.7421543,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.70E-05,1.90E-05,0.057,0.019,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,9,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.226344821,0.309561529,61.11310163,72.85201272,4.140177658,2.161123766,1.979053892,1.380059219,0.720374589,0.659684631,1.979053892,0.659684631,142.9506542,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0.001,0,5.80E-05,2.50E-05,0.058,0.025,3193,3176,1934,100,77.77777778,?,?,?,?
contact-lenses,9,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.153272543,0.17289766,52.25200314,55.49502575,1.673002535,0.758410766,0.91459177,0.836501268,0.379205383,0.457295885,0.91459177,0.457295885,64.09368503,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.50E-05,1.50E-05,0.055,0.015,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,9,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.409324179,0.44831137,102.3310448,97.06225876,3.058893689,2.836756884,0.222136805,1.529446845,1.418378442,0.111068403,0.440352887,0.220176443,32.12025935,1,1,1,1,0,0,0,0,0.5,1,0.666666667,NaN,0,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.75,NaN,0.5,0,0,5.40E-05,1.50E-05,0.054,0.015,3193,3245,1865,100,100,?,?,?,?
contact-lenses,9,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.228536151,0.26061802,57.1340378,56.42545658,3.058893689,1.22723026,1.83166343,1.529446845,0.61361513,0.915831715,1.83166343,0.915831715,133.6053565,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.20E-05,1.40E-05,0.052,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,9,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,0,2,0,0,100,0,-0.333333333,0.429276119,0.475473893,107.3190297,102.9431176,3.058893689,3.01393123,0.044962459,1.529446845,1.506965615,0.022481229,0.233973239,0.11698662,17.06649679,0,0,0,0,1,1,1,1,NaN,0,NaN,NaN,1,1,0,0.5,0.5,1,NaN,0,NaN,NaN,0.5,0.75,NaN,0,0,0.001,5.30E-05,1.50E-05,0.053,0.015,3193,3245,1865,100,100,?,?,?,?
contact-lenses,9,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.232601623,0.284431092,58.15040577,61.58113781,3.058893689,1.354845198,1.704048491,1.529446845,0.677422599,0.852024246,1.704048491,0.852024246,124.2968564,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,6.30E-05,1.50E-05,0.063,0.015,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,9,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.172355043,0.214378122,43.08876065,46.41422502,3.058893689,0.904067671,2.154826018,1.529446845,0.452033836,1.077413009,2.154826018,1.077413009,157.1775107,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,6.10E-05,1.40E-05,0.061,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,10,1,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.308937374,0.367247011,69.5109091,71.33413518,5.526068812,3.070012849,2.456055963,1.842022937,1.023337616,0.818685321,2.456055963,0.818685321,185.2106981,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,1,1,NaN,0.666666667,0,0,5.40E-05,1.80E-05,0.054,0.018,3193,3176,1934,100,100,?,?,?,?
